233605	523376
785925	179398
170096	468077
421579	329096
410067	368143
875502	282979
610628	173976
613861	743325
326598	568128
154189	710918
690205	69160
825951	624002
392604	371276
506113	351908
552893	279616
600297	66534
411612	496235
74952	225548
500115	301874
842730	673091
282140	766526
884779	560300
379706	814641
13129	561824
418808	760277
317283	362387
738833	797352
527853	576848
874501	73259
805440	614541
117214	810431
52906	495084
821282	544733
773526	94657
600053	402132
439355	7215
80617	746653
10623	321190
672955	754123
13527	433047
68666	629805
480039	513493
6345	360463
495135	196212
131401	909423
869214	340213
329170	693176
191553	304405
581120	650080
608259	145026
177624	473944
68631	593294
662742	354651
509275	376864
271754	322367
182170	81782
576426	788252
692395	458621
731195	119110
354773	40542
344458	39469
106353	376779
854386	794095
607512	191990
26030	372702
525681	49583
862937	192416
499699	874062
279848	52341
839070	477451
524898	584716
716733	866192
97010	861130
266974	885817
116752	52750
898903	484585
258099	182545
371818	613579
647768	6098
847976	558613
492298	719505
113823	512686
253970	845441
66969	360542
256479	911239
839382	80320
326443	420145
89829	95085
445375	48667
27599	627419
878362	377682
912272	371549
499054	764399
798245	68597
764960	176883
498150	621670
735648	438491
440613	125206
888398	843047
232882	772405
731544	513470
226400	63451
669232	101693
228513	153927
462927	578940
362360	634835
153517	808529
654148	774136
741611	733197
188899	197853
348352	32163
816685	909709
785876	865125
611520	47355
581559	703820
544243	151015
452150	691633
586804	273609
794911	644334
168254	749997
40443	911475
130928	247502
236057	738308
267141	312127
390599	636735
32485	32088
59329	294078
7246	581837
681789	714983
479228	598593
829031	846179
539481	557315
593420	805164
426405	206010
299154	731766
876761	914581
672927	176167
644271	391975
189554	761701
28839	372116
673950	297463
401515	588874
32052	539241
865133	347663
422273	11639
839398	129775
817629	690847
635184	509830
894512	472541
879846	555924
10404	852934
194722	450049
653125	495084
235682	543262
187270	310076
415105	293066
368366	359450
339069	486980
267604	474862
485038	590205
890586	699718
383264	483532
855934	700921
10387	608524
883937	164808
306994	899219
359561	349947
779322	610449
894841	377032
189628	285612
309430	357610
610881	371762
154680	337106
632082	124078
619038	752656
539046	40487
901638	886790
261995	373862
449081	845040
37620	484062
367878	609642
463975	328973
654853	574167
428378	645564
781682	790780
713893	370104
41827	348265
844602	633825
746451	473004
212843	636685
616007	436093
402814	52365
756761	406775
153328	572461
264875	500406
559877	895480
378114	721987
882259	584828
512592	408373
637262	722254
252741	10025
492582	817585
161965	685252
514226	913480
784839	305956
329514	68733
69448	413281
337772	915344
148432	82367
773027	416229
155374	87573
734491	131262
351870	459074
566757	722564
839145	68488
802992	776254
325691	249721
601440	658852
764833	25493
48041	420710
264518	41909
601344	781213
151726	899587
328174	74927
272098	676623
175407	879090
664028	693948
219197	468736
426307	101788
895256	463399
608079	859964
224676	515057
565409	300014
863514	700544
267560	190421
11002	544550
543966	845901
36257	609382
842875	356231
574665	300470
350199	645054
581109	146581
847708	661023
300279	619985
265089	835714
664605	367160
470663	572076
422871	871711
306610	641413
299257	670366
220249	453369
201538	884769
853900	777636
552170	767089
757322	270939
550260	24873
202559	61764
753734	118309
368177	217312
219954	173931
633871	428705
33062	367427
819223	452967
460423	610980
864347	388113
47365	833054
134653	609888
910419	180494
802177	779151
107080	477725
212141	26609
44395	692639
868057	545972
631526	451574
196021	492464
14741	912076
483762	525167
801850	418242
280411	55468
308787	891714
224105	641906
360011	474432
438010	770912
336374	354771
677666	592521
622812	256245
90941	682228
681352	349462
6676	832371
384934	558752
397311	773218
505136	448741
567834	910874
626230	887935
233287	570625
893245	252978
343427	333019
895588	551542
857262	294318
651048	508377
806960	799477
489730	586340
491841	148389
800745	909955
405125	909193
308175	499480
713521	887592
423544	416910
833951	695595
532898	864296
890650	606978
837801	119018
539552	34049
134995	188611
763690	614914
358775	474306
512133	523175
5529	772386
144681	766841
342921	465399
127842	598476
588740	663885
702724	690691
98349	6236
342421	486770
193805	776695
529437	552788
27441	574379
380315	100856
715465	230796
617735	68733
69202	512068
793533	80338
110982	879502
369363	491020
444343	885496
729940	435388
699353	893356
824907	694117
183180	410843
624973	104792
859376	599701
75458	801444
769111	397005
578616	257091
336242	280907
321042	443943
134635	826117
142339	384666
720790	461051
331752	94657
781414	309901
374951	914618
236719	274375
328251	188040
813541	555037
289856	828131
494633	89707
39075	881038
594375	907026
453070	673180
807967	608602
691730	430684
496553	852883
340409	162856
484727	555399
447420	161360
868136	314740
863379	721339
823615	823018
192582	103222
560422	600769
432338	74397
643104	206331
272775	788287
353247	909526
699493	865442
601225	58563
372755	245593
855178	315656
525067	184458
605467	425790
118038	517261
701643	360990
276384	865041
609769	244154
291154	47914
855190	627250
393890	384666
691508	515161
439884	902053
452746	359871
301291	239431
51811	269710
563850	620494
373243	477471
198889	397475
298041	130671
675826	362648
868544	709883
57991	615123
551955	478131
509328	888474
50354	737122
290319	97801
458211	504020
162476	330225
521629	859639
720369	34123
550472	257416
848756	1714
351574	285499
33128	175055
758767	710656
524813	353131
231967	91914
693297	388465
369097	438491
157245	172198
376641	481490
377054	352975
227778	416280
891533	508621
860367	783209
214292	819223
476899	186910
415354	28172
603867	697154
307010	308965
450538	527071
102426	33114
772018	138746
832831	786398
143631	706585
175773	178815
853606	230361
407958	697171
751180	14897
474546	173563
489601	789436
424968	551712
150967	472096
88838	763581
277792	818385
174794	27666
765555	909958
105611	608853
560914	165461
607573	828131
284630	597621
37263	609328
321448	146960
547158	726094
791638	908225
718129	422299
304954	263929
464966	185821
386699	323068
102796	36231
638633	763406
494016	710729
429294	549451
810369	787143
770325	828963
236442	555404
475961	523153
843078	159447
483388	655128
796536	828963
224174	164706
636502	338591
186563	89289
892667	914116
838492	466087
652986	899422
742358	863699
667688	681150
128102	909955
205377	830426
398104	156258
621431	489719
710126	762031
276068	827504
490481	456255
687639	672842
649737	597950
317821	107334
210523	141170
418491	260674
407522	586173
10618	587935
827504	224703
815060	910494
836951	880873
764099	49672
535375	891282
130237	368166
447025	840093
825093	680130
605145	891243
210917	522145
436406	910775
827159	657089
182296	488090
168540	877461
149029	58809
214546	597621
363623	275804
670758	691633
184418	604754
903712	655943
726015	72362
344391	902199
314708	858089
60267	224968
529636	844028
726434	413974
793866	598804
915086	687542
604094	304998
849010	402629
603095	906729
674217	6784
55946	568817
665821	386890
356979	861130
295285	892921
10235	607268
307118	328716
135319	880962
689054	701418
239843	311042
594856	43145
185514	377676
579182	885166
153173	417944
432363	770106
336708	348143
582720	298511
190580	403705
524410	454359
372281	747891
223606	845838
739008	657683
871707	191993
511412	461470
7156	899824
6260	123376
730134	347557
224688	146236
717052	724851
447361	537039
654929	483532
628788	875182
280939	214995
64368	5202
613850	17659
906109	80354
513761	455790
351270	45485
867841	422204
761338	109095
187376	626766
677501	383201
712482	622972
600991	74320
402032	230149
233827	528592
797515	408704
855959	650525
653665	701744
213737	470055
220268	512728
35760	790595
223839	400988
269792	600656
311863	572989
833141	126064
4476	798573
602051	524339
124044	187242
445669	216949
351019	575678
332560	148742
349247	20827
25090	814022
273067	155460
778059	438711
879409	445354
668928	529415
713023	818897
493569	764760
708411	743931
660777	913964
12440	601651
780127	877011
303612	631556
565553	48786
768091	336183
154950	197224
598870	76969
366369	760706
728574	131756
396276	908055
111688	222897
857011	46755
157228	614676
868179	50015
141862	78923
537614	282158
662875	554202
392893	172764
636907	416419
79242	147158
686480	292429
226296	538678
284133	184147
807277	749230
132989	802968
744839	115927
100417	759364
746011	170687
779106	854627
126094	84733
715910	215706
753619	343319
170372	600609
383442	486980
475923	159447
817757	101362
301856	428705
62055	400801
173094	470768
829943	537737
26148	500269
268407	412579
733370	366585
799712	726193
497857	566945
564751	362201
137243	847054
287903	331846
168691	154055
226930	760504
7471	255779
547313	398862
820217	580448
236780	551163
691287	159297
439516	338710
699479	13024
659063	615133
272597	554815
104890	658533
537912	669373
326826	461038
555716	812640
739727	6564
230384	192575
339711	881487
150744	765334
63924	744265
781549	812097
728086	803622
340654	3284
677847	466013
692638	658971
172895	829412
486210	888445
176500	585373
223273	548112
120944	137886
794150	267530
138514	534842
333172	432552
865548	771676
314705	457097
38599	824601
476053	876486
884542	838751
90082	667416
178155	419537
567218	350793
865586	357200
171716	275479
439200	282561
198796	851519
45570	291828
599572	525500
244994	667207
504089	461041
354756	787647
707234	852082
264778	809121
445406	852960
31337	473823
151524	145597
781490	345668
510013	5270
340990	347590
416034	245027
911099	900256
659658	15259
377462	687325
717640	304188
301745	19373
821542	547609
795678	90977
468867	313166
517396	700338
806639	517583
35773	452688
233447	835652
341795	315777
907146	741158
374802	473953
366458	336233
512213	150978
207053	475850
91927	606630
23111	835714
59482	808851
630018	916216
794335	774719
805694	212718
205739	911728
260194	863385
453520	146221
680002	7314
878713	195472
266222	338620
480401	598143
76233	167737
150072	759389
629767	51475
667155	371438
771215	708341
88745	599871
549441	722086
468002	12430
632184	539283
313066	589326
477320	188789
137078	915031
124002	695004
466163	265606
173665	794662
38133	725098
713455	325307
600606	607597
574847	185734
271994	882716
548095	84425
98747	323129
639278	493465
563296	495084
493849	41710
469976	615917
345305	832850
214087	854601
511539	149540
204604	880981
905383	608217
868042	548815
356366	397586
430355	429781
611839	874174
29937	902282
873124	36025
706461	81144
710363	577608
377048	31627
201834	525050
739629	857556
385068	637936
473683	339771
573630	321543
535114	193227
150279	24518
318286	429718
244531	517910
652998	514471
741089	326830
517017	535678
447262	435326
119049	373001
910562	840808
216946	318296
265340	398716
208502	750719
31414	411910
369348	44512
544121	372544
63655	880781
145791	531691
151556	99603
680278	176890
727724	223495
616497	774834
455692	587762
11546	902466
615743	14747
194254	278353
659276	463266
157214	84247
312857	798568
139869	525870
213812	808623
86202	534588
360300	497308
62886	549301
71306	499179
837192	38662
549981	497388
263403	853512
870964	682088
602554	451840
908447	858612
418808	128885
206268	743307
474479	241635
253072	563516
229597	804491
330511	481245
678303	781595
270801	550123
128799	458700
541174	906217
117082	144662
187272	790626
54884	325917
839856	286470
265547	706909
145556	841525
186915	665081
288171	527879
360791	837302
187597	417007
597984	45201
867598	570619
257389	287318
52771	340229
709658	560666
835068	822040
902636	339148
216742	155648
92076	148863
155068	110100
511205	863774
159628	699992
279520	91228
520211	161074
902950	1826
435518	773327
43446	683365
422957	906349
424434	633310
826674	562003
367737	251542
542294	670753
126225	440546
543510	423940
524730	764411
574175	600389
889794	641732
283349	105667
356700	745249
293442	829253
614283	324640
405652	856041
824107	682644
815591	233508
864886	898736
851751	625481
251478	526816
37935	112982
252187	303330
865765	470743
630025	877214
519994	12929
680523	101406
223358	152893
238614	879647
60904	830519
745498	576338
565497	228591
904058	60324
797066	631729
228793	634209
136746	443733
909406	301303
234279	680577
877005	824202
98216	888319
862757	371077
455691	860578
485142	828963
285488	265296
124610	544059
845035	346079
914527	65862
640802	904230
335036	783112
874985	518872
164689	841485
46766	240725
851889	860525
448758	221280
796162	815351
602317	148756
635657	408584
148462	75334
106249	296755
590110	903125
872562	103329
707328	862203
760864	461378
338283	888767
140779	420479
69345	452103
547034	486980
902292	226587
542594	165800
344625	12797
568224	298749
294902	598045
368868	818147
255455	121098
7684	396321
693994	269526
364667	219994
741837	498356
573431	45710
219543	462964
817645	814983
601578	830095
69888	490831
121425	622691
343334	34997
809822	218602
362550	415882
393408	24976
844106	107727
237313	456932
762516	570729
765514	682547
295360	798804
429572	322374
483396	148453
356244	827392
164649	59844
218496	244693
91311	459074
524110	605040
120100	588119
249794	607059
536611	21234
562812	588539
95599	174668
502232	624317
737005	355590
608944	566084
650067	43833
661919	761358
855421	569274
297167	460527
486064	574111
759046	132311
145651	87654
417491	405795
914484	643777
742537	908351
190833	741171
271969	41107
580800	438184
397565	392375
594616	474096
459021	672887
834	176790
483821	91322
611059	632424
239462	859876
8214	789745
25212	50558
348895	721461
557364	605856
86547	24140
738430	290013
879666	255222
717931	76232
573961	59658
93282	407368
261961	752010
679867	69448
664900	174846
429712	760328
507987	527541
252716	41914
817700	152175
804214	573367
656427	814605
198357	481575
682699	843011
571343	40703
134588	29827
255800	145212
546955	226721
393044	306637
126798	423518
351843	796231
912991	568802
713523	89618
93168	441993
194829	170319
442450	331644
637468	130780
407750	510220
13730	592819
698324	320914
53766	884033
467072	554044
699523	527775
679175	361679
442713	877014
229466	731336
760380	470741
182210	25868
177902	906468
914256	825279
739441	32163
850702	685700
376696	176300
560830	21405
799419	737581
454438	660203
776573	101341
691891	254343
354581	175471
873804	53267
601008	181710
200186	629567
59853	706267
849045	598993
191126	427199
385930	367532
716493	646741
520305	724500
524281	834497
620019	363571
79793	237726
529954	307497
851382	896031
202592	582240
581120	537669
117395	365824
652190	452097
181606	429799
654424	587721
54792	212845
322601	182121
695122	162342
718994	537330
140153	907463
743075	767556
656067	661194
80354	589596
141011	551738
142083	829088
108814	723755
844947	66175
878261	735140
637231	470018
710044	496953
9829	388888
65515	509634
149673	908510
836003	754798
358684	573109
122698	511083
322949	557646
687789	113856
845337	109668
612388	508372
485114	872333
125780	805008
840929	185067
10673	839642
322496	863413
462693	852453
839478	614546
399206	270103
273425	840081
719195	103062
873769	463690
255031	563447
778221	597621
42516	794403
359550	425770
888445	199425
180046	832192
663723	336626
212102	213432
553218	831233
702891	809155
774455	469834
628160	509675
554192	384666
899572	13618
25429	281453
423973	764289
188521	792040
735937	461348
880025	828113
381925	175139
92072	886121
417590	908569
489202	33044
188980	14416
575742	357507
134064	859406
595246	285876
72908	561469
225952	719858
779810	229920
581123	356032
744482	120254
599283	91814
811414	839690
790568	907296
20296	682263
639510	617240
829789	537039
827200	720689
501971	48888
863616	58027
137447	203402
550682	865552
589083	565112
434207	174505
371466	82612
545026	197573
826190	313887
374851	743508
724924	727089
352309	576848
264023	488130
399621	113827
509818	751384
592310	665068
412204	392666
626954	162911
402651	343008
731901	543271
191181	910666
862213	656849
914244	113166
466762	374748
814759	302879
536660	300552
886688	247128
449324	404966
802016	816155
622537	92760
543025	166520
572462	446114
614256	673524
420476	285814
676120	608365
577077	600769
839230	54147
904320	679723
370642	897530
870651	820944
486246	47040
386829	295424
429809	612283
192718	828160
682350	387183
662685	240012
660217	600637
796115	463389
424281	237343
137466	452448
461892	786847
194349	387132
63672	154261
372721	588029
601084	190808
210196	605856
70681	155749
707271	43792
474318	558791
149593	856463
37832	900632
349424	185067
129301	646070
797376	22500
699827	245186
870500	453604
596110	778952
389820	731350
141388	225300
159171	644448
99443	456433
867415	329453
877273	53708
830699	636089
208984	755751
815365	845566
816096	834908
252344	194595
285814	818510
318386	765177
629693	46123
474173	846956
540441	533830
